candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,needs_audit,label_options,annotation_guideline,final_label,adjudication_status,is_positive,image_pred,text_pred,naive_pred,joint_pred,image_correct,text_correct,naive_correct,joint_correct,joint_error_type,image_error_type,caption_equal,image_minus_joint,text_minus_image
cand_162615,cc3m_57739,cc3m_135169,D:\data\cc3m_subset_200k\cc3m_57739.jpg,D:\data\cc3m_subset_200k\cc3m_135169.jpg,playoffs - round one - images from the football game .,round one - photos from the playoff football game .,0.7801700830459595,0.9397188425064087,0.8599444627761841,0.9397188425064087,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.079774,0.159549
cand_170903,cc3m_13858,cc3m_163642,D:\data\cc3m_subset_200k\cc3m_13858.jpg,D:\data\cc3m_subset_200k\cc3m_163642.jpg,curve winding road along the coast .,winding road along the coast,0.7713729739189148,0.9361628890037537,0.8537679314613342,0.9361628890037537,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.082395,0.164790
cand_175450,cc3m_45023,cc3m_107441,D:\data\cc3m_subset_200k\cc3m_45023.jpg,D:\data\cc3m_subset_200k\cc3m_107441.jpg,baseball shortstop poses for a portrait during a photo day,baseball player poses for a portrait during photo day,0.7997813820838928,0.9343253374099731,0.8670533895492554,0.9343253374099731,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.067272,0.134544
cand_226945,cc3m_74375,cc3m_200283,D:\data\cc3m_subset_200k\cc3m_74375.jpg,D:\data\cc3m_subset_200k\cc3m_200283.jpg,a private sign on a doorway,a sign that says attached to a fine brick wall,0.9161805510520935,0.7038757801055908,0.8100281953811646,0.9161805510520935,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.106152,-0.212305
cand_236239,cc3m_33131,cc3m_187193,D:\data\cc3m_subset_200k\cc3m_33131.jpg,D:\data\cc3m_subset_200k\cc3m_187193.jpg,cows are grazing in the meadow and looking into the camera,cows grazing in the meadow,0.7955477237701416,0.9132791757583618,0.8544133901596069,0.9132791757583618,joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.058866,0.117731
cand_247879,cc3m_70796,cc3m_131408,D:\data\cc3m_subset_200k\cc3m_70796.jpg,D:\data\cc3m_subset_200k\cc3m_131408.jpg,example of a classic - story exterior home design,example of a classic white - story wood exterior home design,0.7997139692306519,0.9098643660545349,0.854789137840271,0.9098643660545349,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.055075,0.110150
cand_254511,cc3m_17765,cc3m_151143,D:\data\cc3m_subset_200k\cc3m_17765.jpg,D:\data\cc3m_subset_200k\cc3m_151143.jpg,dentists examining a young patient with tools in dental clinic,"female patient with dentist and assistant in a dental treatment , wearing masks and gloves",0.9080204963684082,0.7495812773704529,0.8288009166717529,0.9080204963684082,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.079220,-0.158439
cand_273287,cc3m_15276,cc3m_34588,D:\data\cc3m_subset_200k\cc3m_15276.jpg,D:\data\cc3m_subset_200k\cc3m_34588.jpg,person pushing some poker chips towards camera,poker chips and playing cards on the poker table,0.9029600620269775,0.7149389386177063,0.8089495897293091,0.9029600620269775,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.094010,-0.188021
cand_289219,cc3m_81920,cc3m_96830,D:\data\cc3m_subset_200k\cc3m_81920.jpg,D:\data\cc3m_subset_200k\cc3m_96830.jpg,swallow in flight against a clear blue sky,bird flying over the sky,0.8990217447280884,0.7420491576194763,0.82053542137146,0.8990217447280884,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.078486,-0.156973
cand_314153,cc3m_18328,cc3m_116810,D:\data\cc3m_subset_200k\cc3m_18328.jpg,D:\data\cc3m_subset_200k\cc3m_116810.jpg,autumn leaves blowing with the wind and winter sun 's light rays,"wind in the autumn forest , falling maple yellow leaves",0.8932367563247681,0.771208643913269,0.8322227001190186,0.8932367563247681,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.061014,-0.122028
cand_347172,cc3m_29140,cc3m_69581,D:\data\cc3m_subset_200k\cc3m_29140.jpg,D:\data\cc3m_subset_200k\cc3m_69581.jpg,fire burns brighter in the darkness,fire lightly on the firewood,0.8861998319625854,0.7372691035270691,0.8117344379425049,0.8861998319625854,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.074465,-0.148931
cand_355729,cc3m_87718,cc3m_137272,D:\data\cc3m_subset_200k\cc3m_87718.jpg,D:\data\cc3m_subset_200k\cc3m_137272.jpg,seamless pattern with gift boxes in different colors on a black background,seamless vector pattern with hand drawn gift boxes .,0.8845109939575195,0.7624022960662842,0.8234566450119019,0.8845109939575195,image|joint|text,high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,1,1,1,0,0,0,0,1,,fp,0,0.061054,-0.122109
cand_365174,cc3m_16733,cc3m_139567,D:\data\cc3m_subset_200k\cc3m_16733.jpg,D:\data\cc3m_subset_200k\cc3m_139567.jpg,"red squirrel on the side of a tree trunk , close up",red squirrel on a tree eats a nut,0.8025944232940674,0.8826813697814941,0.8426379561424255,0.8826813697814941,joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.040044,0.080087
cand_365686,cc3m_30567,cc3m_97269,D:\data\cc3m_subset_200k\cc3m_30567.jpg,D:\data\cc3m_subset_200k\cc3m_97269.jpg,"abstract geometric pattern with lines , squares .","geometric pattern with geometric shapes , rhombus .",0.8035560250282288,0.8825786113739014,0.8430672883987427,0.8825786113739014,joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.039511,0.079023
cand_371813,cc3m_156270,cc3m_206173,D:\data\cc3m_subset_200k\cc3m_156270.jpg,D:\data\cc3m_subset_200k\cc3m_206173.jpg,"shiny colorful firework in the blue sky , illustration .",balls of fireworks on a dark blue background .,0.8814009428024292,0.7345855236053467,0.8079931735992432,0.8814009428024292,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.073408,-0.146815
cand_376684,cc3m_84096,cc3m_99607,D:\data\cc3m_subset_200k\cc3m_84096.jpg,D:\data\cc3m_subset_200k\cc3m_99607.jpg,rockets flying in the sky .,rocket soaring into the blue sky through the clouds .,0.880511462688446,0.7241265773773193,0.8023189306259155,0.880511462688446,image|joint|text,high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,1,1,1,0,0,0,0,1,,fp,0,0.078193,-0.156385
cand_393517,cc3m_108341,cc3m_137539,D:\data\cc3m_subset_200k\cc3m_108341.jpg,D:\data\cc3m_subset_200k\cc3m_137539.jpg,"a view from the back of a commercial airplane of the cabin with people boarding , sitting & using overhead bins",passengers sitting in seats in the main cabin of a jet aircraft,0.8774722814559937,0.7605631947517395,0.8190176486968994,0.8774722814559937,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.058455,-0.116909
cand_397043,cc3m_13250,cc3m_145036,D:\data\cc3m_subset_200k\cc3m_13250.jpg,D:\data\cc3m_subset_200k\cc3m_145036.jpg,how to decorate your christmas tree,christmas decoration hanging on the christmas tree,0.8768917918205261,0.8003464937210083,0.8386192321777344,0.8768917918205261,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.038273,-0.076545
cand_406571,cc3m_10168,cc3m_114516,D:\data\cc3m_subset_200k\cc3m_10168.jpg,D:\data\cc3m_subset_200k\cc3m_114516.jpg,cows or bulls in a field on a farm,cows look through a wire fence from their pasture .,0.8752555847167969,0.7275755405426025,0.8014155626296997,0.8752555847167969,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.073840,-0.147680
cand_407695,cc3m_22390,cc3m_174741,D:\data\cc3m_subset_200k\cc3m_22390.jpg,D:\data\cc3m_subset_200k\cc3m_174741.jpg,time lapse of traffic passing through the streets at night,time - lapse of a massive intersection at night,0.8007940053939819,0.875068187713623,0.837931215763092,0.875068187713623,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.037137,0.074274
cand_410068,cc3m_66734,cc3m_206161,D:\data\cc3m_subset_200k\cc3m_66734.jpg,D:\data\cc3m_subset_200k\cc3m_206161.jpg,blues artist performs onstage during the festival,artist performs on stage at festival,0.8194402456283569,0.8746677041053772,0.8470539450645447,0.8746677041053772,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.027614,0.055227
cand_411430,cc3m_155034,cc3m_180738,D:\data\cc3m_subset_200k\cc3m_155034.jpg,D:\data\cc3m_subset_200k\cc3m_180738.jpg,water flows through rocks in a river,throwing stone in the water filmed underwater,0.8744297027587891,0.7264370918273926,0.8004333972930908,0.8744297027587891,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.073996,-0.147993
cand_415022,cc3m_39277,cc3m_124952,D:\data\cc3m_subset_200k\cc3m_39277.jpg,D:\data\cc3m_subset_200k\cc3m_124952.jpg,profession cuts the hair of the client with clipper,profession shave the beard of the client with trimmer,0.809705376625061,0.8738358020782471,0.8417704701423645,0.8738358020782471,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.032065,0.064130
cand_422016,cc3m_56279,cc3m_187186,D:\data\cc3m_subset_200k\cc3m_56279.jpg,D:\data\cc3m_subset_200k\cc3m_187186.jpg,vector illustration of a brain .,"brain in the head , black man or woman .",0.8727080225944519,0.7387458086013794,0.805726945400238,0.8727080225944519,image|joint,high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,1,1,1,0,0,0,0,1,,fp,0,0.066981,-0.133962
cand_433695,cc3m_98602,cc3m_184973,D:\data\cc3m_subset_200k\cc3m_98602.jpg,D:\data\cc3m_subset_200k\cc3m_184973.jpg,an action shot of a female boxer training,beautiful woman in red boxing gloves in the ring,0.8708163499832153,0.7676710486412048,0.8192436695098877,0.8708163499832153,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.051573,-0.103145
cand_439713,cc3m_49242,cc3m_94088,D:\data\cc3m_subset_200k\cc3m_49242.jpg,D:\data\cc3m_subset_200k\cc3m_94088.jpg,seamless pattern with colored feathers on a white background .,seamless pattern with colored leaves on a white background,0.8073018789291382,0.8698717951774597,0.8385868668556213,0.8698717951774597,joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.031285,0.062570
cand_446143,cc3m_3257,cc3m_30010,D:\data\cc3m_subset_200k\cc3m_3257.jpg,D:\data\cc3m_subset_200k\cc3m_30010.jpg,drop of water for the background on glass car window to abstract design and nature backdrop,drops of water running down the dark glass as the background,0.8688527345657349,0.8137379884719849,0.8412953615188599,0.8688527345657349,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.027557,-0.055115
cand_449666,cc3m_93578,cc3m_166297,D:\data\cc3m_subset_200k\cc3m_93578.jpg,D:\data\cc3m_subset_200k\cc3m_166297.jpg,seamless patterned texture in the form of square tiles,vector seamless pattern of lines in the style of engraving,0.8682887554168701,0.7611278891563416,0.8147082328796387,0.8682887554168701,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.053581,-0.107161
cand_454369,cc3m_92365,cc3m_112322,D:\data\cc3m_subset_200k\cc3m_92365.jpg,D:\data\cc3m_subset_200k\cc3m_112322.jpg,seamless vector illustration with the image of a polygonal pattern .,seamless geometric pattern squares of fine lines .,0.8675478100776672,0.757835328578949,0.8126915693283081,0.8675478100776672,image,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.054856,-0.109712
cand_456139,cc3m_65455,cc3m_94558,D:\data\cc3m_subset_200k\cc3m_65455.jpg,D:\data\cc3m_subset_200k\cc3m_94558.jpg,vector silhouette of women on a white background .,vector silhouette of a woman who is at the party .,0.8110233545303345,0.8672729730606079,0.8391481637954712,0.8672729730606079,joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.028125,0.056250
cand_457890,cc3m_17423,cc3m_50985,D:\data\cc3m_subset_200k\cc3m_17423.jpg,D:\data\cc3m_subset_200k\cc3m_50985.jpg,person pitches against sports team,baseball player pitches against sports team,0.8135075569152832,0.8670111298561096,0.8402594327926636,0.8670111298561096,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.026752,0.053504
cand_463329,cc3m_23854,cc3m_35687,D:\data\cc3m_subset_200k\cc3m_23854.jpg,D:\data\cc3m_subset_200k\cc3m_35687.jpg,christmas angel with a trumpet flies over the city,christmas angel flies over houses and blows into the trumpet .,0.8078402876853943,0.8662086129188538,0.8370245099067688,0.8662086129188538,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,-0.029184,0.058368
cand_467443,cc3m_69167,cc3m_72067,D:\data\cc3m_subset_200k\cc3m_69167.jpg,D:\data\cc3m_subset_200k\cc3m_72067.jpg,a full moon behind clouds,the moon in the night sky,0.8655958771705627,0.7760780453681946,0.8208370208740234,0.8655958771705627,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.044759,-0.089518
cand_468210,cc3m_15276,cc3m_136637,D:\data\cc3m_subset_200k\cc3m_15276.jpg,D:\data\cc3m_subset_200k\cc3m_136637.jpg,person pushing some poker chips towards camera,close - up of man throwing a poker chips in slow motion .,0.8654775619506836,0.7528443932533264,0.8091608285903931,0.8654775619506836,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.056317,-0.112633
cand_470099,cc3m_11050,cc3m_171084,D:\data\cc3m_subset_200k\cc3m_11050.jpg,D:\data\cc3m_subset_200k\cc3m_171084.jpg,"valentines day background , red hearts in a line",red heart on the wooden background,0.8651904463768005,0.7552272081375122,0.810208797454834,0.8651904463768005,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.054982,-0.109963
cand_470634,cc3m_71734,cc3m_80972,D:\data\cc3m_subset_200k\cc3m_71734.jpg,D:\data\cc3m_subset_200k\cc3m_80972.jpg,vector a banner for holiday with red hearts on a red background,abstract background with hovering red hearts in the form of balloons .,0.8651156425476074,0.7431484460830688,0.8041319847106934,0.8651156425476074,joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.060984,-0.121967
cand_471663,cc3m_74614,cc3m_123585,D:\data\cc3m_subset_200k\cc3m_74614.jpg,D:\data\cc3m_subset_200k\cc3m_123585.jpg,leopard in the wild on the island,a leopard resting in a tree on a bigger branch,0.8649695515632629,0.7406842708587646,0.802827000617981,0.8649695515632629,image,high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,1,1,1,0,0,0,0,1,,fp,0,0.062143,-0.124285
cand_475186,cc3m_150908,cc3m_172932,D:\data\cc3m_subset_200k\cc3m_150908.jpg,D:\data\cc3m_subset_200k\cc3m_172932.jpg,tomatoes on a white background,quarter of a tomato and tomatoes,0.8644435405731201,0.777501106262207,0.8209723234176636,0.8644435405731201,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.043471,-0.086942
cand_478301,cc3m_30487,cc3m_100533,D:\data\cc3m_subset_200k\cc3m_30487.jpg,D:\data\cc3m_subset_200k\cc3m_100533.jpg,a seamless background pattern with vintage style watercolor pink and white roses,hand drawn watercolor seamless pattern with tender different flowers and leaves on the white background,0.8639898300170898,0.745631754398346,0.8048107028007507,0.8639898300170898,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.059179,-0.118358
cand_480787,cc3m_16929,cc3m_179345,D:\data\cc3m_subset_200k\cc3m_16929.jpg,D:\data\cc3m_subset_200k\cc3m_179345.jpg,olympic athlete competes during the fis alpine ski world cup men 's slalom,alpine skier in action during giant slalom,0.8636155128479004,0.8297690153121948,0.8466923236846924,0.8636155128479004,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.016923,-0.033846
